0.0,0.0,0.1100864,0.48786885,1.5336667,0.0
0.0,0.0,0.41520905,5.7096195e-06,1.4906405,0.0
0.2727052,0.0,0.0,0.27270627,0.0,0.8025999
0.0,0.0,0.67314863,3.984886e-06,1.2876935,0.0
0.0,0.55840015,0.38229108,0.0,0.0,1.7798861
9.476283e-06,0.46226856,0.0,0.0,1.4175999,0.0
0.0,0.0934796,7.873029e-06,0.0,0.0,0.8059304
0.0,0.8151622,0.75712824,0.0,0.0,1.1436937
0.6596234,0.0,0.0,0.27635288,0.0,1.4607828
0.7731388,0.17421095,0.57180446,0.52236986,0.0,0.0
0.23713842,0.24514857,0.53369933,0.78154284,0.0,0.0
0.44977263,0.13975666,0.6735554,0.37266997,0.0,0.0
0.6732495,0.801805,0.7474086,1.8004567e-09,0.0,0.0
0.47525457,0.0,0.0,0.1852026,0.0,1.2102714
0.14073811,0.0,0.0,0.41100168,0.0,1.4155928
0.2513504,0.047006592,0.0,0.0,1.5807211,0.0
0.1740114,0.318144,0.0,0.0,0.9844926,0.0
1.0114783e-05,0.0,0.0,0.3305073,0.0,1.519914
0.0,0.12632582,0.0,0.0,0.0,1.0617504
0.0,0.0,9.999561e-06,0.63616276,1.4920132,0.0
0.23683442,0.0,0.0,0.49859604,0.0,1.3562149
0.60877836,0.0,0.0,0.6229483,0.0,1.2956227
0.0,0.15499847,7.917564e-06,0.0,0.0,1.1493844
0.53152907,0.0,0.0,0.55339885,0.0,0.9446944
0.16837962,0.6027701,0.66281927,0.12380402,0.0,0.0
0.15401934,0.9654913,0.09806381,0.1843196,0.0,0.0
0.30220255,0.34053937,0.38956237,0.86681676,0.0,0.0
0.8148348,0.63256663,0.4831859,0.62939227,0.0,0.0
0.35703918,0.20179705,0.0,0.0,1.549432,0.0
0.17574075,0.009326413,0.7421065,0.34540814,0.0,0.0
0.0,0.0,9.476758e-06,0.037184924,1.4907413,0.0
0.0,0.0,0.25846002,0.029457316,1.314641,0.0
0.088586375,0.83101964,0.0,0.0,1.0894411,0.0
0.17462388,0.0,0.0,0.6782685,0.0,1.5875536
0.0,0.0,0.5242268,0.45145988,0.84484404,0.0
0.21662278,0.56335574,0.12106588,0.5181444,0.0,0.0
0.0,0.0,0.3699498,0.6228191,1.7280807,0.0
0.0,0.0,0.5121713,0.48935315,1.1085956,0.0
0.0,0.0,0.0,0.70480597,0.0,1.4719509
0.64826447,0.0,0.0,0.07655607,0.0,1.738234
0.29903984,0.0,0.0,0.5618762,0.0,1.2569386
0.0,0.2090531,6.1583073e-06,0.0,0.0,1.2411513
0.7367809,0.7630334,0.4815662,0.38766873,0.0,0.0
0.0,0.0,0.43490252,0.6259982,1.5968752,0.0
0.0,0.02489184,0.81062126,0.0,0.0,1.8220527
0.0,0.29613805,0.13732718,0.0,0.0,1.3200356
0.0,0.5307888,0.0,0.0,0.0,1.6152259
0.7715817,0.1129307,0.6114248,0.5569122,0.0,0.0
0.0,0.38681394,9.100575e-06,0.0,0.0,1.2519361
0.6785035,0.5992439,7.5474745e-06,0.31469235,0.0,0.0
0.23135124,0.0,0.0,9.999745e-06,0.0,1.1734962
0.0,0.21551304,0.3542508,0.0,0.0,1.1938581
0.0,0.0,0.0,0.4690411,0.0,1.7463095
0.39292,0.18626949,0.0,0.0,0.7321268,0.0
0.2961855,0.458558,0.0,0.0,1.4636091,0.0
0.0,0.3027887,0.07850812,0.0,0.0,1.8286617
0.0,0.0,0.28579986,0.40174162,1.5908409,0.0
0.0,0.0,0.19807276,0.14704421,1.7133803,0.0
0.2936096,0.48612198,0.45218727,0.45918792,0.0,0.0
0.13649283,0.13086686,0.0,0.0,0.53479093,0.0
0.24520662,9.991695e-06,0.0,0.0,0.89069223,0.0
0.0,7.7235245e-06,0.9231673,0.0,0.0,1.0898263
0.25417903,0.0,0.0,0.12089205,0.0,1.4159458
0.781034,0.60126615,0.0,0.0,1.2730637,0.0
0.5583888,0.0,0.0,1.0233791e-05,0.0,1.3442693
0.0,0.0,0.5420807,0.7658029,0.8900543,0.0
0.3391196,6.152961e-06,0.0,0.0,1.3399893,0.0
0.9714257,0.12030847,0.60920715,0.67750615,0.0,0.0
0.0,0.0,0.5027594,0.084986016,1.194496,0.0
0.36951044,0.49382234,0.18096372,0.18096378,0.0,0.0
0.518092,0.30584937,0.34096512,0.2941855,0.0,0.0
8.830958e-06,0.76549745,0.0,0.0,0.8769191,0.0
0.068821296,0.50482786,0.0,0.0,1.3786436,0.0
0.0,0.72028905,0.556199,0.0,0.0,1.4268663
0.18301472,0.5788897,0.10867323,0.31492117,0.0,0.0
0.34620407,0.0,0.0,0.42569467,0.0,1.2226809
0.0,0.0,0.35507357,0.30213642,1.0647461,0.0
0.0,0.0,0.4637776,0.05162877,1.501266,0.0
1.5512883e-10,0.80863845,0.42452288,0.5758717,0.0,0.0
0.84286094,0.20048878,0.0,0.0,1.5822966,0.0
0.0,0.14243688,9.999974e-06,0.0,0.0,1.1346685
0.6298513,0.70711166,0.0,0.0,1.2579874,0.0
0.093867786,0.0,0.0,0.45496088,0.0,1.6198897
0.0,0.0,9.9858335e-06,0.2032239,0.9716901,0.0
0.0,1.0119118e-05,0.27081013,0.0,0.0,1.4554051
0.0,0.0,0.109920956,0.27911046,1.5364494,0.0
0.31731752,0.89339286,0.14183919,1.2420007e-09,0.0,0.0
0.7364574,0.22322647,0.0,0.0,1.0242032,0.0
0.7489957,0.5733107,0.10725927,0.679277,0.0,0.0
0.13821512,0.13821524,0.66628987,0.61852986,0.0,0.0
0.082948014,0.48740628,9.999186e-06,0.6452014,0.0,0.0
0.5664727,3.8522644e-06,0.0,0.0,1.3479085,0.0
0.0,0.08598505,0.10507785,0.0,0.0,1.8136606
0.05989051,0.5707213,0.0,0.0,1.3065454,0.0
0.0,0.24172102,0.2110783,0.0,0.0,1.0505213
0.16729927,0.0,0.0,0.16729939,0.0,1.0291635
0.0,0.38233078,0.6968351,0.0,0.0,1.4114248
0.0,0.0,0.08286028,0.42676628,1.4181646,0.0
0.0,0.0,0.0,0.39344084,0.0,1.2338711
0.3656435,0.53329396,0.0,0.0,1.1981595,0.0
0.0,0.0,0.19116981,0.6513676,0.80132085,0.0
0.29650393,0.11009213,0.92419136,0.45701328,0.0,0.0
0.0,0.0,0.09962537,0.07083414,0.815797,0.0
0.0,0.6708218,1.0119193e-05,0.0,0.0,0.6699288
0.0,0.0,2.6418506e-06,0.35993734,1.2931001,0.0
8.321486e-06,0.0,0.0,0.47709548,0.0,1.3765455
0.851186,0.42491886,0.8701185,0.13999498,0.0,0.0
0.0,9.975659e-06,0.2093919,0.0,0.0,1.0216242
0.13332081,0.6729764,0.033164714,0.38804498,0.0,0.0
0.041642193,0.0,0.0,0.26001137,0.0,1.2217146
0.0,0.0,0.5045536,0.7303826,1.3428061,0.0
0.20182526,0.0,0.0,0.0,0.0,1.6120572
0.0,0.29772097,0.0,0.0,0.0,1.5431339
7.192006e-07,0.0,0.0,0.5401687,0.0,1.3888065
0.0,0.0,0.9393374,0.0,1.5374316,0.0
0.5570033,0.0,0.0,0.0,1.4283499,0.0
9.934701e-06,0.0,0.0,0.70753914,0.0,1.2088753
0.0,8.959071e-06,0.4872315,0.0,0.0,1.561806
0.0,0.86747074,0.036033854,0.0,0.0,1.3079901
0.0,0.0,9.481588e-06,0.42714196,1.4056876,0.0
0.0,0.0,0.5451876,0.6738852,0.80158114,0.0
0.0,0.17326331,0.4152565,0.0,0.0,1.4219642
0.3454976,0.0,0.0,0.0,1.5435026,0.0
0.4482528,0.14262474,0.0,0.0,0.9146211,0.0
0.0509464,0.33419043,0.86794853,0.32212633,0.0,0.0
0.25687218,0.42063585,0.0,0.0,1.4375917,0.0
0.0,0.04009284,0.21633159,0.0,0.0,1.5128845
0.0,0.10300398,0.0,0.0,0.0,1.0497353
0.30577856,0.54672074,0.0,0.0,0.92623305,0.0
0.55992866,0.0,0.0,0.3372824,0.0,1.567111
0.0,0.0,0.23131312,1.0118792e-05,1.1664904,0.0
0.20369028,0.6382761,0.0,0.0,1.6217763,0.0
0.0,0.72243,0.08578909,0.0,0.0,1.4493506
0.0,0.37036318,0.6670845,0.0,0.0,1.2400622
0.7627834,0.2954484,0.50987047,0.70945925,0.0,0.0
9.618952e-06,0.6046975,0.0,0.0,1.617299,0.0
0.08303268,0.4006036,0.3286166,0.5027091,0.0,0.0
0.63241524,0.7163202,0.0,0.0,1.1179688,0.0
0.0,0.0,9.425164e-06,0.5727798,1.3137766,0.0
0.119332545,0.7004947,0.0,0.0,0.8427264,0.0
0.2974551,0.0,0.0,0.14612803,0.0,1.47672
0.0,0.0,0.20054638,0.58604777,1.4633826,0.0
0.45980567,0.33089188,0.60510117,0.26065785,0.0,0.0
0.8106352,0.19184914,0.0,0.0,1.5652127,0.0
0.0,0.0,0.4642039,9.7005095e-06,1.1896988,0.0
0.0,0.0,0.22165704,0.44612408,1.2879541,0.0
0.5882725,9.815929e-06,0.0,0.0,1.3310769,0.0
0.03517044,0.0,0.0,0.50457394,0.0,1.3133763
0.90109426,0.17906135,0.0,0.0,1.0407339,0.0
0.0,0.0,0.087732315,0.48394525,1.3197773,0.0
0.7331907,0.02034799,0.0,0.0,1.5379561,0.0
0.0,0.570315,0.6296569,0.0,0.0,1.1824223
0.33697012,0.27476135,0.07795769,0.68174267,0.0,0.0
0.0,0.17140363,9.999997e-06,0.0,0.0,1.5495248
0.66823417,0.41302413,0.80420643,0.76368487,0.0,0.0
0.09520562,0.16767986,0.7824834,0.7535337,0.0,0.0
0.20850086,0.0,0.0,8.221205e-06,0.0,1.388951
0.45787907,0.13862385,0.2678176,0.90562034,0.0,0.0
0.0,0.0,0.42923173,4.9454493e-06,1.2320691,0.0
0.0,0.0,0.078158654,0.4989508,0.92377913,0.0
0.0,0.50546384,0.11874126,0.0,0.0,1.4994085
0.9851578,0.21223755,0.25492555,0.2829071,0.0,0.0
0.127599,0.6114787,0.8711618,0.12571298,0.0,0.0
0.03314123,0.6993364,0.0,0.0,1.2400556,0.0
0.5228989,4.0556992e-07,0.0,0.0,1.4343432,0.0
0.0,0.9394257,9.9980725e-06,0.0,0.0,1.1628163
0.0,0.6127458,0.19978876,0.0,0.0,1.4185766
0.2800351,0.0,0.0,0.34537718,0.0,1.5539596
0.9054843,0.11301187,0.5219626,0.5509509,0.0,0.0
0.70036376,0.0,0.0,0.16887604,0.0,1.1021277
0.098144956,0.52863693,0.4114745,0.5917774,0.0,0.0
0.24644719,0.0,0.0,0.21319057,0.0,1.0069501
0.023263695,0.5229247,0.0,0.0,1.4811652,0.0
0.0,0.24651407,0.32590127,0.0,0.0,1.6458707
0.0,0.0,2.6325367e-06,0.6451893,0.9899577,0.0
0.73282737,8.263467e-06,0.0,0.0,1.3779505,0.0
0.07224114,0.5330091,0.0,0.0,1.6515387,0.0
0.8288449,0.63395923,0.100602835,0.46029708,0.0,0.0
0.06880881,0.0,0.0,0.5057103,0.0,1.140674
0.09527065,0.0,0.0,0.38653073,0.0,0.66362274
0.40876424,0.45032302,0.34869123,0.019475982,0.0,0.0
0.0,0.0,0.2260739,0.0,1.3428203,0.0
0.0,0.0,0.2783715,0.30119812,1.4828768,0.0
0.0,0.0,0.8911631,9.995841e-06,0.82421446,0.0
0.0,0.83714026,9.47918e-06,0.0,0.0,0.9570225
0.0,0.0,0.0,0.31814355,0.0,1.5905162
0.6611621,0.5287114,0.27385685,0.8928816,0.0,0.0
0.34797636,0.3661264,0.0,0.0,1.1886684,0.0
0.0,0.0,0.0,0.3522569,0.0,1.4314026
0.75018156,0.24748103,0.000774126,0.43744585,0.0,0.0
0.062207446,0.16865776,0.0,0.0,1.5367117,0.0
0.0,0.3874888,0.3596468,0.0,0.0,1.4510815
0.32103688,0.0,0.0,0.2341153,0.0,1.3109136
0.0,0.0,0.0,0.6962062,0.0,1.3470922
0.36199436,9.998252e-06,0.7136744,0.665799,0.0,0.0
0.93136656,0.08689679,0.0,0.0,1.2404562,0.0
0.0,0.0,0.6736603,9.089853e-06,1.6568775,0.0
0.21320531,0.0,0.0,0.43418354,0.0,1.6064574
0.16547264,0.16547261,0.0,0.0,0.82878006,0.0
0.39055115,0.18478966,0.31448245,0.4284529,0.0,0.0
0.0,0.0,0.2954304,6.14795e-06,1.6407408,0.0
0.0,0.17390989,0.17390995,0.0,0.0,1.6155355
0.16874087,0.83859324,0.7529887,0.43122843,0.0,0.0
0.0,0.0,0.4262683,0.4502829,1.3888856,0.0
0.1214067,0.0,0.0,0.39228147,0.0,1.6620363
0.0,0.0,0.51378167,0.0,1.7063912,0.0
0.4372857,0.14955406,0.30540806,0.54987353,0.0,0.0
0.7734728,0.7586329,0.0,0.0,1.4745958,0.0
9.99999e-06,0.6140219,0.5911441,0.5219402,0.0,0.0
0.05968456,0.7400729,0.26348096,8.006664e-12,0.0,0.0
1.3092763e-07,1.3085058e-07,0.0,0.0,0.9053277,0.0
0.0,0.16826175,0.1682619,0.0,0.0,1.2077206
0.2185825,0.45226666,0.63469213,9.999448e-06,0.0,0.0
0.062893175,0.0,0.0,1.0115176e-05,0.0,1.4933733
0.222857,0.09890104,0.5625935,0.64073986,0.0,0.0
0.14847255,0.48252267,0.0,0.0,1.389503,0.0
0.46410525,0.0,0.0,0.37641895,0.0,1.0696622
0.40420678,0.0,0.0,6.1565247e-06,0.0,1.2452543
0.6943586,0.519735,0.41365469,0.0,0.0,0.0
0.22568385,0.7269234,0.80950993,0.046184197,0.0,0.0
0.52957505,0.0,0.0,0.24877608,0.0,1.2857306
0.39320406,0.3272293,0.46598038,0.7994782,0.0,0.0
0.064676575,0.06362767,0.0,0.0,0.8358749,0.0
0.0,0.33960384,0.560597,0.8075636,0.0,0.0
0.0,0.047738712,0.10906866,0.0,0.0,1.6531601
0.24372551,0.0,0.0,0.33698747,0.0,1.0642388
0.62061983,0.9903244,0.09658222,0.7808103,0.0,0.0
0.0,0.10836674,0.052419167,0.0,0.0,0.6533189
0.0,7.3665956e-06,0.15104643,0.0,0.0,1.2056323
0.0,0.537691,0.58507353,0.0,0.0,1.1011925
0.43817165,0.0,0.0,0.26336864,0.0,1.7489624
